state,city,common_name,count
Arizona,Phoenix,(corner by coop) mulberry,1
Arizona,Phoenix,(jagged leaf),1
Arizona,Phoenix,Acacia hybrid,1
Arizona,Phoenix,African sumac,6
Arizona,Phoenix,Aleppo pine,9
Arizona,Phoenix,Apricot,2
Arizona,Phoenix,Arizona (velvet) ash,1
Arizona,Phoenix,Arizona ash. velvet ash,12
Arizona,Phoenix,Ash,9
Arizona,Phoenix,Bean tree,3
Arizona,Phoenix,Blue palo verde,1
Arizona,Phoenix,Blue paloverde,3
Arizona,Phoenix,Bottle tree,2
Arizona,Phoenix,California palm,3
Arizona,Phoenix,Chilean mesquite,4
Arizona,Phoenix,China berry. white cedar,2
Arizona,Phoenix,Chinese elm,2
Arizona,Phoenix,Chinese elm or lacebark elm,3
Arizona,Phoenix,Chinese privet,2
Arizona,Phoenix,Cholla,2
Arizona,Phoenix,Common fig,1
Arizona,Phoenix,Desert ironwood,2
Arizona,Phoenix,Fremont cottonwood,5
Arizona,Phoenix,Front 2,1
Arizona,Phoenix,Grape fruit,1
Arizona,Phoenix,Grape fruitoro blanco,1
Arizona,Phoenix,Grapefruit,9
Arizona,Phoenix,Honey mesquite hybrid,1
Arizona,Phoenix,India rosewood,2
Arizona,Phoenix,Indian laurel fig,7
Arizona,Phoenix,Indian rosewood,2
Arizona,Phoenix,Iron wood,1
Arizona,Phoenix,Italian cypress,1
Arizona,Phoenix,Jacaranda,3
Arizona,Phoenix,Leafless palo verde,1
Arizona,Phoenix,Lemon,3
Arizona,Phoenix,Luckynut,2
Arizona,Phoenix,Mediterranean fan palm,1
Arizona,Phoenix,Mesquite,4
Arizona,Phoenix,Mexican blue palm,2
Arizona,Phoenix,Mexican fan palm,2
Arizona,Phoenix,Mulberry,6
Arizona,Phoenix,Myrtle,1
Arizona,Phoenix,Navel,3
Arizona,Phoenix,Ocotillo,2
Arizona,Phoenix,Oleander,4
Arizona,Phoenix,Orange,2
Arizona,Phoenix,Palo brea,2
Arizona,Phoenix,Palo verde,4
Arizona,Phoenix,Paloverde.mexican palo verde,1
Arizona,Phoenix,Peach,2
Arizona,Phoenix,Pecan,2
Arizona,Phoenix,Pink flower peach tree,1
Arizona,Phoenix,Purple bauhinia,1
Arizona,Phoenix,Queen palm,16
Arizona,Phoenix,Resinous juglans,1
Arizona,Phoenix,Round leaf eucalyptus,1
Arizona,Phoenix,Saguaro,5
Arizona,Phoenix,Same as unknown front,1
Arizona,Phoenix,Shamel ash,3
Arizona,Phoenix,Sissoo,1
Arizona,Phoenix,Sonoran palo verde,3
Arizona,Phoenix,Sour orange,3
Arizona,Phoenix,Southern live oak,1
Arizona,Phoenix,Sweet orange,6
Arizona,Phoenix,Tree brazilian pepper,1
Arizona,Phoenix,Turkish pine,2
Arizona,Phoenix,Velvet ash,2
Arizona,Phoenix,Velvet mesquite,4
Arizona,Phoenix,Velvet or arizona ash,4
Arizona,Phoenix,Weeping bottle brush,1
Arizona,Phoenix,Weeping bottlebrush,2
Arizona,Phoenix,White mulberry,3
California,Anaheim,Abyssinian banana,4
California,Anaheim,Acacia,34
California,Anaheim,Acer paxii,136
California,Anaheim,Afghan pine,18
California,Anaheim,African sumac,197
California,Anaheim,African tulip tree,3
California,Anaheim,Alamo mexican sycamore,129
California,Anaheim,Albizia,21
California,Anaheim,Aleppo pine,486
California,Anaheim,Alii fig,2
California,Anaheim,Almond,14
California,Anaheim,American arborvitae,4
California,Anaheim,American elm,12
California,Anaheim,American linden,7
California,Anaheim,American sweetgum,1433
California,Anaheim,American sycamore,10
California,Anaheim,Apricot,7
California,Anaheim,Arapaho crape myrtle,20
California,Anaheim,Areca palm,3
California,Anaheim,Aristocrat pear,42
California,Anaheim,Arizona ash,40
California,Anaheim,Ash,18
California,Anaheim,Ash gum,1
California,Anaheim,Atlas cedar,8
California,Anaheim,Australian flame tree,86
California,Anaheim,Australian tea tree,1
California,Anaheim,Australian willow,815
California,Anaheim,Autumn glow zelkova,23
California,Anaheim,Avocado,60
California,Anaheim,Birch,2
California,Anaheim,Black acacia,4
California,Anaheim,Black cottonwood,2
California,Anaheim,Black locust,72
California,Anaheim,Black walnut,2
California,Anaheim,Blanchard magnolia,73
California,Anaheim,Bloodgood plane,20
California,Anaheim,Blue gum,389
California,Anaheim,Blue leaf wattle,13
California,Anaheim,Bottle tree,416
California,Anaheim,Bottlebrush,28
California,Anaheim,Bougainvillea,1
California,Anaheim,Box elder,2
California,Anaheim,Bradford pear,24
California,Anaheim,Brazilian butterfly tree,4
California,Anaheim,Brazilian pepper,323
California,Anaheim,Brisbane box,1609
California,Anaheim,Bronze loquat,67
California,Anaheim,Brush cherry,66
California,Anaheim,Bunya bunya,3
California,Anaheim,Bur oak,7
California,Anaheim,Bushy yate,2
California,Anaheim,Cajeput tree,186
California,Anaheim,Calabrian pine,91
California,Anaheim,California buckeye,1
California,Anaheim,California fan palm,232
California,Anaheim,California pepper,280
California,Anaheim,California sycamore,634
California,Anaheim,Camphor tree,2567
California,Anaheim,Canary island broom,2
California,Anaheim,Canary island date palm,284
California,Anaheim,Canary island pine,2317
California,Anaheim,Cap gum red,2
California,Anaheim,Cape chestnut,14
California,Anaheim,Cape pittosporum,24
California,Anaheim,Carob,58
California,Anaheim,Carolina laurel cherry,18
California,Anaheim,Carolina poplar,5
California,Anaheim,Carrotwood,1318
California,Anaheim,Catalpa,2
California,Anaheim,Catawba crape myrtle,1
California,Anaheim,Cedar,17
California,Anaheim,Cedar elm,8
California,Anaheim,Champaca,1
California,Anaheim,Cherimoya,3
California,Anaheim,Chilean wine palm,1
California,Anaheim,Chinaberry,21
California,Anaheim,Chinese banyan,1
California,Anaheim,Chinese elm,852
California,Anaheim,Chinese flame tree,2227
California,Anaheim,Chinese fringe tree,19
California,Anaheim,Chinese hackberry,335
California,Anaheim,Chinese hibiscus,1
California,Anaheim,Chinese juniper,3
California,Anaheim,Chinese parasol tree,1
California,Anaheim,Chinese pistache,1123
California,Anaheim,Chinese sweetgum,2
California,Anaheim,Chinese tallow tree,606
California,Anaheim,Chir pine,11
California,Anaheim,Chitalpa,215
California,Anaheim,Cliff date palm,48
California,Anaheim,Cluster pine,4
California,Anaheim,Coast live oak,160
California,Anaheim,Coast redwood,12
California,Anaheim,Cockspur coral tree,2
California,Anaheim,Columbia plane,19
California,Anaheim,Coral gum,27
California,Anaheim,Coral tree,5
California,Anaheim,Cork oak,13
California,Anaheim,Coulter pine,1
California,Anaheim,Crape myrtle,3320
California,Anaheim,Cypress,1
California,Anaheim,Date palm,160
California,Anaheim,Dead tree,13
California,Anaheim,Deodar cedar,98
California,Anaheim,Desert gum,209
California,Anaheim,Diamond pittosporum,70
California,Anaheim,Dracaena,3
California,Anaheim,Dragon tree,17
California,Anaheim,Dwarf blue gum,2
California,Anaheim,Dwarf purple leaf plum,1
California,Anaheim,Dwarf schefflera,1
California,Anaheim,Eastern cottonwood,1
California,Anaheim,Eastern redbud,103
California,Anaheim,Edible apple,2
California,Anaheim,Edible fig,6
California,Anaheim,Edible loquat,62
California,Anaheim,Elderberry,1
California,Anaheim,Elegans flamegold,1
California,Anaheim,Empress tree,1
California,Anaheim,Engelmann oak,4
California,Anaheim,English walnut,1
California,Anaheim,Eucalyptus,283
California,Anaheim,European hackberry,2
California,Anaheim,European white birch,18
California,Anaheim,Evergreen pear,306
California,Anaheim,Fairmont ginkgo,8
California,Anaheim,Fern pine,812
California,Anaheim,Fig,10
California,Anaheim,Filibuster hybrid fan palm,7
California,Anaheim,Firewheel tree,41
California,Anaheim,Fishtail wine palm,4
California,Anaheim,Flame tree,13
California,Anaheim,Flaxleaf paperbark,22
California,Anaheim,Floss tree silk,125
California,Anaheim,Flowering gum fruit red lg.,1
California,Anaheim,Flowering pear,1
California,Anaheim,Flowering plum,1
California,Anaheim,Forest pansy redbud,28
California,Anaheim,Frasers photinia,46
California,Anaheim,Fruitless ginkgo,14
California,Anaheim,Giant bird of paradise,2
California,Anaheim,Giant yucca,2
California,Anaheim,Ginkgo autumn gold,211
California,Anaheim,Gleditsia honey locust,8
California,Anaheim,Glossy privet,15
California,Anaheim,Gold medallion tree,61
California,Anaheim,Golden chain tree,1
California,Anaheim,Golden trumpet tree,256
California,Anaheim,Goldenrain tree,141
California,Anaheim,Grapefruit,1
California,Anaheim,Gray pine,26
California,Anaheim,Green gem indian laurel fig,3
California,Anaheim,Green wattle,3
California,Anaheim,Guadalupe palm,54
California,Anaheim,Guaje,1
California,Anaheim,Guamuchil,2
California,Anaheim,Guatemalan holly,5
California,Anaheim,Guava,8
California,Anaheim,Hackberry species,3
California,Anaheim,Heath melaleuca,22
California,Anaheim,Holly,2
California,Anaheim,Holly oak,1219
California,Anaheim,Hollywood juniper,124
California,Anaheim,Honey locust,261
California,Anaheim,Hong kong orchid tree,32
California,Anaheim,Hopseed,4
California,Anaheim,Horsechestnut,1
California,Anaheim,Horsetail tree,9
California,Anaheim,Hybrid bottle tree,12
California,Anaheim,Idaho locust,2
California,Anaheim,Incense cedar,7
California,Anaheim,Indian hawthorne,25
California,Anaheim,Indian laurel fig,208
California,Anaheim,Italian alder,2
California,Anaheim,Italian cypress,93
California,Anaheim,Italian stone pine,259
California,Anaheim,Jacaranda,1676
California,Anaheim,Japanese black pine,114
California,Anaheim,Japanese maple,1
California,Anaheim,Japanese pagoda tree,19
California,Anaheim,Japanese privet,4
California,Anaheim,Juniper,11
California,Anaheim,Kaffir plum,7
California,Anaheim,Kaffirboom coral tree,21
California,Anaheim,King palm,220
California,Anaheim,Knobcone pine,1
California,Anaheim,Koelreuteria,1
California,Anaheim,Lavender trumpet tree,256
California,Anaheim,Leaf catalina ironwood fern,1
California,Anaheim,Leaf plum purple,109
California,Anaheim,Leafed snailseed laurel,1
California,Anaheim,Leafed sweetgum round,58
California,Anaheim,Leafed yellowwood long,1
California,Anaheim,Leaved chaste tree five,1
California,Anaheim,Lelucaena,2
California,Anaheim,Lemon,7
California,Anaheim,Lemon bottlebrush,144
California,Anaheim,Leyland cypress,7
California,Anaheim,Little gem magnolia,2
California,Anaheim,Little leaf linden,3
California,Anaheim,Locust,9
California,Anaheim,Lombardy poplar,45
California,Anaheim,London plane,1225
California,Anaheim,Luehea,1
California,Anaheim,Lysistemon coral tree,1
California,Anaheim,Magnolia,66
California,Anaheim,Magnolia baby grand,2
California,Anaheim,Maidenhair tree,615
California,Anaheim,Majestic beauty magnolia,3
California,Anaheim,Majesty palm,26
California,Anaheim,Mango,2
California,Anaheim,Maple,3
California,Anaheim,Maple evergreen,11
California,Anaheim,Markhamia,10
California,Anaheim,Mayten tree,3
California,Anaheim,Mediterranean fan palm,148
California,Anaheim,Melaleuca,3
California,Anaheim,Mesquite,2
California,Anaheim,Mexican blue palm,22
California,Anaheim,Mexican fan palm,4379
California,Anaheim,Mexican sycamore,21
California,Anaheim,Minneola tangelo,1
California,Anaheim,Mock orange,6
California,Anaheim,Modesto ash,88
California,Anaheim,Monterey cypress,5
California,Anaheim,Monterey pine,26
California,Anaheim,Montezuma cypress,2
California,Anaheim,Moreton bay fig,27
California,Anaheim,Mulberry,1
California,Anaheim,Mulberry black,1
California,Anaheim,Muskogee crape myrtle,312
California,Anaheim,Myoporum,18
California,Anaheim,Naked coral tree,4
California,Anaheim,Natchez crape myrtle,15
California,Anaheim,New tree site,1
California,Anaheim,New zealand chaste tree,1
California,Anaheim,New zealand christmas tree,179
California,Anaheim,Nichols willow leafed peppermint,40
California,Anaheim,No sewer/water marked w,3
California,Anaheim,Norfolk island pine,19
California,Anaheim,Not city planted/maintained,138
California,Anaheim,Oak,25
California,Anaheim,Obstruction at site w,1
California,Anaheim,Oleander,35
California,Anaheim,Olive,93
California,Anaheim,Orange,9
California,Anaheim,Orchid tree,4
California,Anaheim,Oriental arborvitae,15
California,Anaheim,Ornamental pear,254
California,Anaheim,Osage orange,1
California,Anaheim,Other tree,2329
California,Anaheim,Palm,6
California,Anaheim,Palo verde,1
California,Anaheim,Paradise palm,3
California,Anaheim,Peach,14
California,Anaheim,Pecan,29
California,Anaheim,Peppermint tree,51
California,Anaheim,Peruvian pepper,17
California,Anaheim,Pindo palm,12
California,Anaheim,Pine,3
California,Anaheim,Pink ball dombeya,2
California,Anaheim,Pink bottlebrush,4
California,Anaheim,Pink crape myrtle,23
California,Anaheim,Pink flame tree,25
California,Anaheim,Pink locust,5
California,Anaheim,Pink melaleuca,11
California,Anaheim,Pink powder puff,6
California,Anaheim,Pink trumpet tree,228
California,Anaheim,Pittosporum,3
California,Anaheim,Plum,41
California,Anaheim,Podocarpus nagi,4
California,Anaheim,Pomegranate,1
California,Anaheim,Ponderosa pine,6
California,Anaheim,Ponytail palm,1
California,Anaheim,Poor planting site,6
California,Anaheim,Poplar,7
California,Anaheim,Prickly melaleuca,1
California,Anaheim,Primrose tree,1
California,Anaheim,Privet,3
California,Anaheim,Property owner refused tree w,2
California,Anaheim,Purple acacia,5
California,Anaheim,Purple crape myrtle,3
California,Anaheim,Purple orchid tree,41
California,Anaheim,Purple robe locust,19
California,Anaheim,Pygmy date palm,69
California,Anaheim,Queen palm,1706
California,Anaheim,Queensland umbrella tree,3
California,Anaheim,Raywood ash,11
California,Anaheim,Red crape myrtle,6
California,Anaheim,Red flowering gum,28
California,Anaheim,Red flowering redbud,1
California,Anaheim,Red gum,16
California,Anaheim,Red ironbark,860
California,Anaheim,Red laurel,1
California,Anaheim,Red maple,15
California,Anaheim,Red oak,59
California,Anaheim,Red willow,1
California,Anaheim,Redbud,1
California,Anaheim,Resident refusal,20
California,Anaheim,River birch,8
California,Anaheim,River wattle,1
California,Anaheim,Rose mallee,10
California,Anaheim,Royal poinciana,4
California,Anaheim,Rubber tree,4
California,Anaheim,Russet magnolia,5
California,Anaheim,Rusty leaf fig,85
California,Anaheim,Sago palm,6
California,Anaheim,Saint mary magnolia,14
California,Anaheim,Samuel sommer magnolia,599
California,Anaheim,Saratoga ginkgo,4
California,Anaheim,Saucer magnolia,1
California,Anaheim,Sawtooth zelkova,213
California,Anaheim,Scarlet oak,2
California,Anaheim,Scented gum lemon,338
California,Anaheim,Senegal palm,57
California,Anaheim,Shamel ash,112
California,Anaheim,Sharon of rose,8
California,Anaheim,Shell macadamia smooth,7
California,Anaheim,Shumard red oak,1
California,Anaheim,Siberian elm,33
California,Anaheim,Silk oak,56
California,Anaheim,Silk tree,141
California,Anaheim,Silver dollar gum,264
California,Anaheim,Silver maple,44
California,Anaheim,Smoothbark arizona cypress,1
California,Anaheim,Soapberry,3
California,Anaheim,Southern live oak,113
California,Anaheim,Southern magnolia,4568
California,Anaheim,Spanish dagger,18
California,Anaheim,Spiny fiber palm,53
California,Anaheim,Spotted gum,62
California,Anaheim,Star pine,25
California,Anaheim,Strawberry tree,3
California,Anaheim,Stump,205
California,Anaheim,Sugar gum,43
California,Anaheim,Sunburst locust,1
California,Anaheim,Swamp mahogony,16
California,Anaheim,Sweet acacia,2
California,Anaheim,Sweet bay,3
California,Anaheim,Sweet cherry,1
California,Anaheim,Sweetshade,160
California,Anaheim,Sycamore,17
California,Anaheim,Sydney golden wattle,1
California,Anaheim,Tea tree,1
California,Anaheim,Texas umbrella,3
California,Anaheim,Tipu,629
California,Anaheim,Tomlinson ash,16
California,Anaheim,Toog,1
California,Anaheim,Torrey pine,33
California,Anaheim,Tree of heaven,10
California,Anaheim,Tree site deleted,70
California,Anaheim,Tree site does not exist,5
California,Anaheim,Triangle palm,2
California,Anaheim,True myrtle,3
California,Anaheim,Tulip tree,230
California,Anaheim,Tupidanthus,1
California,Anaheim,Tuscarora crape myrtle,65
California,Anaheim,Unsuitable site,41
California,Anaheim,Vacant site,22601
California,Anaheim,Valley oak,2
California,Anaheim,Victorian box,79
California,Anaheim,Village green zelkova,54
California,Anaheim,Walnut,6
California,Anaheim,Water gum,322
California,Anaheim,Watermelon crape myrtle,3
California,Anaheim,Weeping bottlebrush,962
California,Anaheim,Weeping fig,216
California,Anaheim,Weeping indian laurel fig,36
California,Anaheim,Weeping willow,3
California,Anaheim,Western catalpa,1
California,Anaheim,Western redbud,17
California,Anaheim,White alder,138
California,Anaheim,White crape myrtle,3
California,Anaheim,White ironbark,8
California,Anaheim,White mulberry,112
California,Anaheim,White oak,2
California,Anaheim,White poplar,6
California,Anaheim,White sapote,2
California,Anaheim,Willow,8
California,Anaheim,Willow pittosporum,2
California,Anaheim,Wilson holly,11
California,Anaheim,Windmill palm,785
California,Anaheim,Xylosma,6
California,Anaheim,Yellow oleander,1
California,Anaheim,Yew pine,101
California,Anaheim,not accessible stump,3
California,Fresno,African sumac,6
California,Fresno,Aleppo pine,209
California,Fresno,American sycamore,54
California,Fresno,Atlas cedar,17
California,Fresno,Australian willow,1
California,Fresno,Avocado species,1
California,Fresno,Bay laurel,43
California,Fresno,Black locust,1
California,Fresno,Black tupelo,15
California,Fresno,California live oak coastal live oak,93
California,Fresno,California palm,4
California,Fresno,California peppertree,1
California,Fresno,Callery pear,55
California,Fresno,Camphor tree,153
California,Fresno,Canary pine,127
California,Fresno,Carolina cherry laurel,4
California,Fresno,Cheesewood,3
California,Fresno,Chinese elm,444
California,Fresno,Chinese pistache,713
California,Fresno,Chinese privet,1
California,Fresno,Coast redwood,124
California,Fresno,Common crapemyrtle,156
California,Fresno,Common fig,1
California,Fresno,Cork oak,137
California,Fresno,Deodar cedar,749
California,Fresno,Eastern redbud,3
California,Fresno,European white birch,4
California,Fresno,Evergreen pear,3
California,Fresno,Fern pine,19
California,Fresno,Flowering dogwood,13
California,Fresno,Fremont cottonwood,44
California,Fresno,Ginkgo,331
California,Fresno,Golden dewdrop,1
California,Fresno,Goldenrain tree,4
California,Fresno,Holly oak,97
California,Fresno,Italian cypress,198
California,Fresno,Italian stone pine,238
California,Fresno,Japanese blueberry,37
California,Fresno,Japanese flowering crabapple,3
California,Fresno,Japanese maple,35
California,Fresno,Japanese zelkova,126
California,Fresno,Keith davey pistache,3
California,Fresno,Lemon bottlebrush,1
California,Fresno,London planetree,294
California,Fresno,Magnolia species,5
California,Fresno,Mondell pine,201
California,Fresno,Natchez crape myrtle,28
California,Fresno,Northern hackberry,152
California,Fresno,Not specified,174
California,Fresno,Oak species,4
California,Fresno,Oklahoma redbud,36
California,Fresno,Oleander,1
California,Fresno,Pear species,1
California,Fresno,Pin oak,1
California,Fresno,Pine species,99
California,Fresno,Plum cherry fruit species,3
California,Fresno,Purple leaf plum,5
California,Fresno,Red maple,16
California,Fresno,Scarlet oak,397
California,Fresno,Shumard oak,84
California,Fresno,Southern live oak,232
California,Fresno,Sweetgum,6
California,Fresno,Tallowtree,60
California,Fresno,Tribute bench,15
California,Fresno,Valley oak,588
California,Fresno,Western redbud,10
California,Fresno,Western sycamore,60
California,Fresno,White alder,4
California,Fresno,White ash,8
California,Fresno,White mulberry,1
California,Fresno,Xylosma,3
California,Fresno,Yew pine,1
California,Garden Grove,Acacia species,1
California,Garden Grove,Acer paxii,3
California,Garden Grove,Afghan pine,13
California,Garden Grove,African red alder,1
California,Garden Grove,African sumac,4
California,Garden Grove,Aleppo pine,74
California,Garden Grove,American sweetgum,335
California,Garden Grove,Apricot,4
California,Garden Grove,Areca palm,8
California,Garden Grove,Arizona ash,51
California,Garden Grove,Australian tea tree,1
California,Garden Grove,Australian willow,12
California,Garden Grove,Avocado,42
California,Garden Grove,Bailey acacia,1
California,Garden Grove,Bismarck palm,11
California,Garden Grove,Black acacia,1
California,Garden Grove,Black locust,15
California,Garden Grove,Blue gum,93
California,Garden Grove,Blue oak,1
California,Garden Grove,Bo tree,1
California,Garden Grove,Bottle tree,8
California,Garden Grove,Box elder,1
California,Garden Grove,Bradford pear,1
California,Garden Grove,Brazilian pepper,273
California,Garden Grove,Brazilian tree fern,1
California,Garden Grove,Brisbane box,1643
California,Garden Grove,Bronze loquat,305
California,Garden Grove,Brush cherry,4
California,Garden Grove,Cabbage palm,1
California,Garden Grove,Cajeput tree,74
California,Garden Grove,California fan palm,139
California,Garden Grove,California pepper,15
California,Garden Grove,California sycamore,105
California,Garden Grove,Camphor tree,98
California,Garden Grove,Canary island date palm,39
California,Garden Grove,Canary island pine,1049
California,Garden Grove,Cape chestnut,31
California,Garden Grove,Cape pittosporum,2
California,Garden Grove,Carob,30
California,Garden Grove,Carolina laurel cherry,13
California,Garden Grove,Carrotwood,1438
California,Garden Grove,Catalina cherry,4
California,Garden Grove,Cedar blue atlas,3
California,Garden Grove,Champaca,1
California,Garden Grove,Cherimoya,3
California,Garden Grove,Chilean mesquite,1
California,Garden Grove,China doll,2
California,Garden Grove,Chinaberry,4
California,Garden Grove,Chinese elm,592
California,Garden Grove,Chinese flame tree,219
California,Garden Grove,Chinese fountain palm,2
California,Garden Grove,Chinese hackberry,2
California,Garden Grove,Chinese hibiscus,1
California,Garden Grove,Chinese juniper,6
California,Garden Grove,Chinese pistache,11
California,Garden Grove,Chinese tallow tree,1
California,Garden Grove,Chitalpa,4
California,Garden Grove,Cliff date palm,2
California,Garden Grove,Clustered fishtail palm,5
California,Garden Grove,Coast live oak,37
California,Garden Grove,Coast redwood,4
California,Garden Grove,Cockspur coral tree,2
California,Garden Grove,Cork oak,2
California,Garden Grove,Crape myrtle,2355
California,Garden Grove,Cuban royal palm,5
California,Garden Grove,Danicer pear,1
California,Garden Grove,Date palm,53
California,Garden Grove,Dead tree,1
California,Garden Grove,Deodar cedar,32
California,Garden Grove,Desert gum,6
California,Garden Grove,Desert willow,5
California,Garden Grove,Dracaena,9
California,Garden Grove,Dragon tree,1
California,Garden Grove,Eastern dogwood,2
California,Garden Grove,Eastern redbud,6
California,Garden Grove,Edible apple,1
California,Garden Grove,Edible fig,4
California,Garden Grove,Edible loquat,22
California,Garden Grove,English walnut,3
California,Garden Grove,Eucalyptus,1
California,Garden Grove,European white birch,21
California,Garden Grove,Evergreen pear,710
California,Garden Grove,Fern pine,89
California,Garden Grove,Fiddleleaf fig,3
California,Garden Grove,Fig,2
California,Garden Grove,Firewheel tree,2
California,Garden Grove,Flaxleaf paperbark,1
California,Garden Grove,Flooded gum,2
California,Garden Grove,Floss tree silk,30
California,Garden Grove,Flowering gum fruit red lg.,6
California,Garden Grove,Forest pansy redbud,3
California,Garden Grove,Foxtail palm,10
California,Garden Grove,Frasers photinia,4
California,Garden Grove,Fremont cottonwood,2
California,Garden Grove,Giant bird of paradise,3
California,Garden Grove,Glossy privet,183
California,Garden Grove,Gold medallion tree,18
California,Garden Grove,Golden trumpet tree,4
California,Garden Grove,Goldenrain tree,5
California,Garden Grove,Grapefruit,5
California,Garden Grove,Guadalupe palm,9
California,Garden Grove,Guamuchil,2
California,Garden Grove,Guava,4
California,Garden Grove,Himalayan pittosporum,1
California,Garden Grove,Holly oak,122
California,Garden Grove,Hollywood juniper,52
California,Garden Grove,Honey locust,3
California,Garden Grove,Hopseed,10
California,Garden Grove,Incense cedar,2
California,Garden Grove,Indian hawthorne,66
California,Garden Grove,Indian laurel fig,95
California,Garden Grove,Italian alder,3
California,Garden Grove,Italian cypress,62
California,Garden Grove,Italian stone pine,38
California,Garden Grove,Jacaranda,668
California,Garden Grove,Japanese black pine,59
California,Garden Grove,Japanese flowering cherry,23
California,Garden Grove,Japanese maple,13
California,Garden Grove,Japanese pagoda tree,2
California,Garden Grove,Japanese persimmon,2
California,Garden Grove,Japanese privet,2
California,Garden Grove,Jerusalem thorn,8
California,Garden Grove,Jujube,2
California,Garden Grove,Kaffir plum,6
California,Garden Grove,Kaffirboom coral tree,6
California,Garden Grove,King palm,565
California,Garden Grove,Knobcone pine,1
California,Garden Grove,Kwanzan cherry,1
California,Garden Grove,Laurustinus,2
California,Garden Grove,Leaf plum purple,36
California,Garden Grove,Leafed snailseed laurel,21
California,Garden Grove,Leafed sweetgum round,30
California,Garden Grove,Lemon,4
California,Garden Grove,Lemon bottlebrush,170
California,Garden Grove,Leyland cypress,6
California,Garden Grove,Little gem magnolia,1
California,Garden Grove,London plane,593
California,Garden Grove,Lychee,1
California,Garden Grove,Maidenhair tree,30
California,Garden Grove,Majesty palm,83
California,Garden Grove,Mayten tree,3
California,Garden Grove,Mediterranean fan palm,2
California,Garden Grove,Melaleuca,2
California,Garden Grove,Mesquite,1
California,Garden Grove,Mexican blue palm,2
California,Garden Grove,Mexican fan palm,595
California,Garden Grove,Michelia,7
California,Garden Grove,Modesto ash,14
California,Garden Grove,Monterey pine,14
California,Garden Grove,Moreton bay fig,7
California,Garden Grove,Muskogee crape myrtle,1
California,Garden Grove,Myoporum,2
California,Garden Grove,Naked coral tree,3
California,Garden Grove,New zealand christmas tree,55
California,Garden Grove,Nichols willow leafed peppermint,2
California,Garden Grove,Norfolk island pine,43
California,Garden Grove,Oleander,1
California,Garden Grove,Olive,29
California,Garden Grove,Orange,8
California,Garden Grove,Oriental arborvitae,93
California,Garden Grove,Ornamental pear,465
California,Garden Grove,Palm,1
California,Garden Grove,Palmetto,1
California,Garden Grove,Paradise palm,16
California,Garden Grove,Peach,72
California,Garden Grove,Pecan,3
California,Garden Grove,Peppermint tree,10
California,Garden Grove,Pindo palm,8
California,Garden Grove,Pink melaleuca,1
California,Garden Grove,Pink trumpet tree,9
California,Garden Grove,Plum,5
California,Garden Grove,Pomegranate,1
California,Garden Grove,Ponytail palm,2
California,Garden Grove,Primrose tree,3
California,Garden Grove,Purple crape myrtle,1
California,Garden Grove,Purple orchid tree,94
California,Garden Grove,Pygmy date palm,2
California,Garden Grove,Queen palm,897
California,Garden Grove,Queensland pittosporum,7
California,Garden Grove,Queensland umbrella tree,2
California,Garden Grove,Raywood ash,9
California,Garden Grove,Red flowering gum,32
California,Garden Grove,Red gum,11
California,Garden Grove,Red ironbark,36
California,Garden Grove,Red maple,3
California,Garden Grove,Redbud,2
California,Garden Grove,Rubber tree,3
California,Garden Grove,Rusty leaf fig,29
California,Garden Grove,Saucer magnolia,4
California,Garden Grove,Sawtooth zelkova,4
California,Garden Grove,Scented gum lemon,133
California,Garden Grove,Shamel ash,29
California,Garden Grove,Shell macadamia smooth,5
California,Garden Grove,Shoestring acacia,1
California,Garden Grove,Siberian elm,2
California,Garden Grove,Silk oak,16
California,Garden Grove,Silk tree,4
California,Garden Grove,Silver dollar gum,17
California,Garden Grove,Silver maple,18
California,Garden Grove,Slippery elm,3
California,Garden Grove,Smoothbark arizona cypress,6
California,Garden Grove,Southern magnolia,695
California,Garden Grove,Spanish dagger,10
California,Garden Grove,Spiny fiber palm,1
California,Garden Grove,Spotted gum,10
California,Garden Grove,Star pine,1
California,Garden Grove,Strawberry guava,2
California,Garden Grove,Strawberry tree,4
California,Garden Grove,Stump,122
California,Garden Grove,Sugar gum,2
California,Garden Grove,Swamp mahogony,4
California,Garden Grove,Sweet acacia,2
California,Garden Grove,Sweet bay,1
California,Garden Grove,Sweet cherry,3
California,Garden Grove,Sweetshade,70
California,Garden Grove,Tangerine,2
California,Garden Grove,Tea tree,2
California,Garden Grove,Tipu,21
California,Garden Grove,Toyon,3
California,Garden Grove,Tree of heaven,7
California,Garden Grove,Triangle palm,7
California,Garden Grove,Trident maple,1
California,Garden Grove,Tulip tree,5
California,Garden Grove,Victorian box,40
California,Garden Grove,Walnut,1
California,Garden Grove,Water gum,22
California,Garden Grove,Weeping bottlebrush,27
California,Garden Grove,Weeping fig,111
California,Garden Grove,Weeping willow,4
California,Garden Grove,Western catalpa,5
California,Garden Grove,Western redbud,9
California,Garden Grove,White alder,13
California,Garden Grove,White crape myrtle,1
California,Garden Grove,White mulberry,72
California,Garden Grove,White sapote,1
California,Garden Grove,Wilson holly,1
California,Garden Grove,Windmill palm,14
California,Garden Grove,Xylosma,85
California,Garden Grove,Yellow elder,3
California,Garden Grove,Yellow oleander,2
California,Garden Grove,Yew pine,20
California,Garden Grove,tree,1
California,Huntington Beach,Acacia species,1
